,Unnamed: 0,Unnamed: 0.1,ID,User,Date,Text,Latitude,Longitude,Sentiment,frase
10577,10577,10577,1.2026600860129e+18,sony2332,2019-12-05T18:44:43.000Z,"Que caro sale un RT en Twitter o viralizar en facebook para una búsqueda, tendrías que estar muerta o violentada para que se justificara el gran esfuerzo que costó apretar un  compartir .",20.5845305,-87.346982,neutro,
4658,4658,4658,1.13786943996847e+18,Hi_im_Fito,2019-06-09T23:49:49.000Z,Ya no puedo más Llevo tres días sin soñar Ya cuatro noches sin cantar Un buen tiempo sin alguien con quien hablar No sé si estoy también O si es sólo un poco solo y no lo acepto Y un poco de miedo Al analizar,20.7152745,-100.4405945,negativo,ya no puedo más
6476,6476,6476,1.15882553487856e+18,Yeetaaa,2019-08-06T19:41:52.000Z,No quiero estar aquí pero tampoco tengo a dónde ir,19.894377,-91.117608,negativo,no quiero estar aquí
10225,10225,10225,1.19880956545174e+18,Pp_Amaranta,2019-11-25T03:44:07.000Z,No quiero que se acabe el día :(,18.0219595,-92.9164995,negativo,quiero que se acabe
8617,8617,8617,1.18208963372485e+18,noravi2k9,2019-10-10T00:25:05.000Z,"I'm at Paso Deprimido in Mérida, YUC https://t.co/WOUleo9oMp",20.99593629,-89.61752423,negativo,deprimido
4158,4158,4158,1.13274479897504e+18,_AVillaV,2019-05-26T20:26:20.000Z,Cuando los del Milan vea lo que acaba de fallar el Empoli en el 89 se van a querer morir.,19.0322295,-98.1542665,negativo,querer morir
2818,2818,2818,1.11864062788808e+18,FerchoRL12,2019-04-17T22:21:23.000Z,Jajajaja se han de querer morir,25.6766035,-100.196134,positivo,querer morir
1899,1899,1899,1.10460372347551e+18,Me1Juarez,2019-03-10T04:43:44.000Z,Ojalá y lo dejaran trabajar no hay día que un expresidente multimillonarios por cierto o algún periodista  chayotero o político frustrado también millonarios que no puede seguir robándo del gobierno salga y lo hostigue y critique,19.2755645,-99.2645265,negativo,
7643,7643,7643,1.17161495312568e+18,pa_noriega,2019-09-11T02:42:27.000Z,#queGoliza No puedo seguir viendo ese partido🙈,19.318042,-99.2480095,negativo,no puedo seguir
1055,1055,1055,1.0919654934796e+18,danny_varela13,2019-02-03T07:43:56.000Z,A quien se le habla cuando te sientes bien Mierda y ya no puedes más ? Pregunta sería,31.376269,-110.934671,negativo,
7170,7170,7170,1.16689680436696e+18,MixtleCoatl,2019-08-29T02:14:12.000Z,@SresRomanticos Señores cometer suicidio,19.380613,-99.1614805,neutro,cometer suicidio
3591,3591,3591,1.12668881123518e+18,JcRuizMty,2019-05-10T03:22:00.000Z,Donde están todos aquellos que dijeron que necesitaban un cambie en Nuevo León #Bronco aqui nos dice que no puede seguir gobernando y si afectando los bolsillos de todos nosotros. #NoAlTarifazo #Mty #Transporte #FelizJueves @MtyFollow @Cicmty @cesarmty @DiputadosPANNL https://t.co/Nv5iarENUm,25.6417185,-100.2935915,neutro,
166,166,166,1.08216355278024e+18,Shariit_Rgueez,2019-01-07T06:34:31.000Z,Ya me quiero morir alv,16.7424355,-93.1396595,negativo,quiero morir
6174,6174,6174,1.15530566713105e+18,DrJuanUbaldoDe1,2019-07-28T02:35:10.000Z,Cómo sentirse mejor consigo mismo si está deprimido.,22.270295,-97.916772,negativo,deprimido
5942,5942,5942,1.15282639661335e+18,Carolinavq01,2019-07-21T06:23:26.000Z,"No vale la pena vivir,ya mátenme 😩",30.9902645,-110.2059595,indeterminado,no vale la pena vivir
6516,6516,6516,1.1591986642435e+18,AlexGaray1979,2019-08-07T20:24:33.000Z,@Rojos_Municipal @AlcaldeQuinonez @PasionRojaGT esto es un chiste verdad? A nuestro técnico no le alcanza lo que le pagan? O es fachada de fracasain? Señor alcalde ya no permita que se burlen de la institución así ayúdenos por favor esto no puede seguir asi https://t.co/dftL5q5VpO,15.7724675,-90.224221,negativo,
8013,8013,8013,1.17608950213532e+18,juliordzrocha,2019-09-23T11:02:42.000Z,Todos queremos ir al cielo pero nadie quiere morir.  -Mario Castillejos.,25.5835005,-100.482749,negativo,
573,573,573,1.08629452876248e+18,LoryNecrokat,2019-01-18T16:09:32.000Z,"Soy un ridículo cliché, ojalá se me pase pronto 💕🌌y al mismo tiempo no quiero que se acabe nunca 🐉💕",19.199485,-99.208364,negativo,quiero que se acabe
10414,10414,10414,1.20085811951069e+18,naaycasstro,2019-11-30T19:24:21.000Z,Sin su amor yo no puedo continuar 🎙️🎤,17.3916575,-99.7241815,negativo,no puedo continuar
9190,9190,9190,1.18777768893037e+18,eduardo_sr99,2019-10-25T17:07:23.000Z,"Quiero que termine el semestre, para dejar de ver al maestro 😤",25.736715,-100.270474,positivo,quiero que termine
1669,1669,1669,1.10125610364652e+18,corinaf_,2019-02-28T23:01:30.000Z,"Cuando tocó fondo y ya no puedo más ,si busco a una persona ,es mucho 😪.",25.6417185,-100.2935915,negativo,ya no puedo más
7865,7865,7865,1.17432694145908e+18,Christian1997xx,2019-09-18T14:18:55.000Z,"Qué edad tan rara, un día te quieres morir y al otro ya andas como si nada.",25.6417185,-100.2935915,negativo,
3438,3438,3438,1.12560107173962e+18,Nelli_Citlali,2019-05-07T03:19:42.000Z,Ya no quiero estar aquí; es muy desgastante ver cómo se la están acabando. ☹️,19.2843215,-99.655676,negativo,no quiero estar aquí
5271,5271,5271,1.14512449843958e+18,brallancn15,2019-06-30T00:18:50.000Z,Me quiero morir alv,18.4528265,-91.6332875,negativo,quiero morir
9571,9571,9571,1.19195320656742e+18,ChanelMony,2019-11-06T05:39:24.000Z,"A tomar decisiones de vida ... ¿Le hago caso al corazón o a la mente ante está oportunidad?  Quiero una vida tranquila y llena de amor, quiero que me cuiden porque ya estoy cansada de luchar.",28.941866,-106.1628985,positivo,
5503,5503,5503,1.14801517347244e+18,AlvrMVparttwo,2019-07-07T23:45:21.000Z,"quiero suicidarme, pero si me ahorco me excito",25.778679,-100.1687175,positivo,suicidarme
6475,6475,6475,1.15881673182305e+18,bienquequieres,2019-08-06T19:06:53.000Z,Cuando estoy más del año es cuando me surge más lo chido la escribir o decirle a mis amiks JAJAJAJAJ o sea permítanme suicidarme pero escúchenme,20.676652,-103.335882,positivo,suicidarme
758,758,758,1.08816153594243e+18,aleariasforevah,2019-01-23T19:48:21.000Z,"Llegue a la parte de Greys anatomy donde muere Derek, me quiero morir de la tristeza.",20.538948,-102.7506835,negativo,quiero morir
9328,9328,9328,1.18965930774438e+18,ansolorzano,2019-10-30T21:44:16.000Z,Eh revisado mi correo el día de hoy más de 80 veces no es broma 😭 ya no puedo más,19.0322295,-98.1542665,negativo,ya no puedo más
89,89,89,1.08108364397042e+18,MarcoA_Guerrero,2019-01-04T07:03:20.000Z,😂😂😂🤤🤤🤤🤤 ya quiero leer a los puños del Noti Goya y todas esas cuentas..... por años juraron que Ismael Sosa jugaba deprimido en Tigres por que extrañaba a la Rebel mientras el wey paseaba en un Ferrari aquí en MTY.... ya me imagino el mar de lagrimas con Castillo 😂😂,25.6417185,-100.2935915,negativo,deprimido
6887,6887,6887,1.16376604538094e+18,absolutisma,2019-08-20T10:53:41.000Z,ya me quiero morir,19.328383,-99.15234,negativo,quiero morir
4035,4035,4035,1.1313910015436e+18,kaarenva,2019-05-23T02:46:49.000Z,Me siento muy deprimida debido a una situación triste que está pasando un amigo.  Odio ser sentimental y no poder ayudar cómo se debe.  😞,17.3916575,-99.7241815,negativo,deprimida
5670,5670,5670,1.14980507116246e+18,NicolasKraken,2019-07-12T22:17:45.000Z,Psicólogo: ¿Entonces qué decimos cuando un amigo nos dice que se quiere morir?  Yo: x2   Psicólogo: No.,20.6970525,-105.1485805,neutro,
6834,6834,6834,1.16323429313865e+18,marianafrancog,2019-08-18T23:40:41.000Z,"Al principio se me hizo excesivo el método que usaron las mujeres para exigir justicia y pensé que no es la forma, después me empapé de información y oye si es cierto! No quiero ser yo la próxima violada, mutilada y asesinada cuyos restos mis padres buscan por las redes sociales!",22.270295,-97.916772,negativo,no quiero ser yo
539,539,539,1.08599510624152e+18,Pau_Mttl,2019-01-17T20:19:44.000Z,@abogadochilango No hay q ser tan catastróficos amix!  Ya peor q con Calderon no podemos estar  Muerto tras muerto,19.380613,-99.1614805,negativo,
8388,8388,8388,1.17991520615303e+18,Danny__Bautista,2019-10-04T00:24:41.000Z,¿A que hora se impacta el meteorito? Ya me quiero morir...,19.4320755,-99.087817,negativo,quiero morir
4208,4208,4208,1.13319102177128e+18,_daniap,2019-05-28T01:59:27.000Z,"Amigas yo no sé si alguien compré en Shein pero hoy el envío es gratis, sin importar el monto de compra!!! YA NO PUEDO MÁS CON MI CONSUMISMO",19.183953,-96.2293965,neutro,ya no puedo más
8050,8050,8050,1.17634318299851e+18,_reginagf,2019-09-24T03:50:44.000Z,AMO a mis amigos del salón no quiero que se acabe el semestre,25.0326315,-101.166961,positivo,quiero que se acabe
10879,10879,10879,1.20613973600966e+18,jostrego,2019-12-15T09:11:36.000Z,Ya no puedo más con este perro sueño quiero que yaaaaaa termine la presión de los exámenes,23.685934,-99.187904,negativo,ya no puedo más
1523,1523,1523,1.09863380130198e+18,Brenzodiazepina,2019-02-21T17:21:24.000Z,Le di fav a una foto de IG del chavo con el que estoy saliendo y me quiero morir.  Tiene como un año esa pinche foto.  Me quiero morir 😭😭😭 que 🐶🐻,19.543933,-99.1642825,negativo,quiero morir
4010,4010,4010,1.13128167400688e+18,osmarfc01,2019-05-22T19:32:23.000Z,"Amigos recuerden pasarme por encima con su coche cuando me vean cruzar las calles, por qué soy muy indeciso en suicidarme, entonces tengan #decisionesinteligentes y matanme alv",22.270295,-97.916772,negativo,suicidarme
1378,1378,1378,1.09667089308502e+18,JESSALIENS,2019-02-16T07:21:30.000Z,NO MAMESS VI UNA STORIE A LOS 5 SEGUNDOS ME QUIERO MORIR NOOO,25.736715,-100.270474,negativo,quiero morir
5442,5442,5442,1.14720870686781e+18,noravi2k9,2019-07-05T18:20:44.000Z,"I'm at Paso Deprimido in Mérida, YUC https://t.co/MrCWhnJDJr",20.99593629,-89.61752423,negativo,deprimido
7879,7879,7879,1.17441029795792e+18,liz_eliz_garcia,2019-09-18T19:50:09.000Z,"Me muero!! Me muero por llamarle, me muero por hablarle. Ya no puedo más!!!!!!!! 😵😵😵",25.6417185,-100.2935915,negativo,ya no puedo más
2076,2076,2076,1.10784670748264e+18,csoberanis7,2019-03-19T03:30:12.000Z,@betocinefilo NO MAMES ME QUIERO MORIR 😫😫😫😫😫😫,20.941035,-89.623611,indeterminado,quiero morir
2116,2116,2116,1.10845735891991e+18,Iniguez_Caro,2019-03-20T19:56:43.000Z,En mi hospital me agendaron una cita con el psiquiatra por los resultados de un test psicométrico. Tengo riesgo naranja de cometer suicidio este año según el IMSS. Tienes que amarlos por preocuparse tanto que mi cita es pasado mañana cuando el test fue hace más de dos meses.,20.790657,-103.4847745,negativo,cometer suicidio
4346,4346,4346,1.13443060359041e+18,xAndyam10,2019-05-31T12:05:07.000Z,"Estoy tan feliz, que podría morir ahora mismo",25.8073145,-100.3652735,negativo,morir ahora
2979,2979,2979,1.12056847806127e+18,Lizarisarisatio,2019-04-23T06:01:58.000Z,Ya me quiero morir.,22.7306065,-102.6943495,negativo,quiero morir
3059,3059,3059,1.12151239994375e+18,clarissayocupic,2019-04-25T20:32:47.000Z,Todavía ni empieza la expo y ya quiero que se acabe jajajaja,28.9698625,-111.498181,positivo,quiero que se acabe
7339,7339,7339,1.16838731146747e+18,AL__OwO,2019-09-02T04:56:57.000Z,Al final si logré hacer mi tarea después de lo deprimido que estaba,21.0254965,-101.250134,negativo,deprimido
8413,8413,8413,1.18016585937501e+18,Lvzbel,2019-10-04T17:00:41.000Z,Desearía estar muerto.,20.790657,-103.4847745,negativo,estar muerto
6109,6109,6109,1.15460334100511e+18,gabrielavalm,2019-07-26T04:04:22.000Z,"Ya maté a dos personajes de la novela que estoy escribiendo. Siento que funcionan mejor muertos dentro de la trama, más o menos como los de Juan Rulfo.",21.256129,-102.309657,negativo,mejor muerto
6925,6925,6925,1.16424614078052e+18,juancarodrigue3,2019-08-21T18:41:25.000Z,"Llevo 2 días en el gym, 2 días que cambie mi alimentación y ya no puedo más,  ocupo comer grasas, harinas 🤦🏿‍♂️",25.6417185,-100.2935915,positivo,ya no puedo más
2767,2767,2767,1.11799809992921e+18,Karly_Saher,2019-04-16T03:48:13.000Z,"Que feo que a @ErickIbarra15 lo dejaron morir solo en el sketch de las chicas borrachas, pero sin duda alguna fue una excelente imitacion ❤️",21.5335195,-101.8688765,negativo,morir solo
9910,9910,9910,1.19539970245759e+18,CarlosRosasOrt1,2019-11-15T17:54:33.000Z,"Wey, me urge salir de fiesta. En la ofi pusieron al Ricky Martin reggaetonero y pues mi joteria ya no puede más.",19.0322295,-98.1542665,negativo,
10578,10578,10578,1.20266466779071e+18,Lyprb,2019-12-05T19:02:55.000Z,De plano me quiero morir y mi terapeuta está de vacaciones. Aiudaaa,20.7655625,-103.6820155,negativo,quiero morir
5102,5102,5102,1.14289844023125e+18,Horus_LM,2019-06-23T20:53:16.000Z,"Ese momento justo en que sientes explotar, que ya no puedes más con tanto sentimiento guardado.",22.3111195,-100.955511,negativo,
9254,9254,9254,1.1886490046887e+18,Romanof_Torres,2019-10-28T02:49:41.000Z,Trabajando mientras quiero morir lentamente. Claro que sí.   https://t.co/W3HflmbxhK,20.478755,-100.439731,neutro,quiero morir
8025,8025,8025,1.17618905446068e+18,eligCabrera,2019-09-23T17:38:17.000Z,@Cita_ACiegas Noooooooooooo ya no puedo más,23.815584,-100.244188,negativo,ya no puedo más
3064,3064,3064,1.12157858523872e+18,sigfrid02,2019-04-26T00:55:47.000Z,@Tu_IMSS buenas tardes no me quieren extender la incapacidad en mi unidad sin embargo aun no puedo seguir laborando qué hago ?,19.4320755,-99.087817,negativo,no puedo seguir
9444,9444,9444,1.19075460085864e+18,RiccoSaldana,2019-11-02T22:16:34.000Z,"Quiero arroparme contigo y viajar en tren Vivir en tu cien, recitar amen en vez de amén Quiero caerme bien, contarme un buen chiste Y perdonarme por dejarme hacer todo lo que me hiciste Antes de morir quiero morir sin afán Y ser fan de mi gente antes que ser un rockstar",16.9589495,-99.7356495,negativo,quiero morir
11182,11182,11182,1.2099614213516e+18,K_de_Karen,2019-12-25T22:17:37.000Z,"Cómo le.voy a explicar a mi cuerpo en la CDMX cuando vuelva que ya no puedo seguir sin ropa ,😭💔",15.784411,-96.6780355,negativo,no puedo seguir
8714,8714,8714,1.18286541238965e+18,aranx_solleiro,2019-10-12T03:47:45.000Z,Estoy bien cansada. Me quiero morir. Bajamos como 56 kilos. Tengo más ojeras que cara. Mi sínodo no fue el que esperaba pero estuvo a quién más admiraba. Gracias. Goodbye.,19.2515305,-99.5799145,negativo,quiero morir
11170,11170,11170,1.20971703734754e+18,siir_diego,2019-12-25T06:06:31.000Z,Buen momento para suicidarme,20.419946,-97.311181,positivo,suicidarme
1686,1686,1686,1.10136899747019e+18,_barrientos92,2019-03-01T06:30:06.000Z,Ya no puedo más....,20.941035,-89.623611,negativo,ya no puedo más
1029,1029,1029,1.09157391550636e+18,MNZ_33,2019-02-02T05:47:56.000Z,El poema de Benedetti que te ayudará a recobrar fuerzas cuando te sientas solo y deprimido https://t.co/MGR3IGc59I,19.6302155,-99.130628,negativo,deprimido
273,273,273,1.08319488228869e+18,RicardoHuertaG2,2019-01-10T02:52:39.000Z,"Te juro nadie va a quererte como yo lo hago, Dios mío que me perdone pero si es pecado solamente quiero morir a tu lado. 👣",19.328383,-99.15234,negativo,quiero morir
6101,6101,6101,1.15451692414918e+18,nube_cerebro,2019-07-25T22:20:59.000Z,Estar deprimido es que no me acuerdo de el Salvador y el degenere será el día de mañana  🤔🤔🤔,19.4299345,-99.2115105,negativo,deprimido
4121,4121,4121,1.13233972674736e+18,81vanesob,2019-05-25T17:36:43.000Z,"Amor de mi vida: 😍💖 donde estés,quien seas tú, con quién sea q estés ahora y no conmigo,falta mucho x vivir, lo siento NO puedo seguir esperando me voy a ser FELIZ y no sé cuándo regrese....#loveislove #loveofmylive #happy #womanpower https://t.co/PD2BQxX9Lr",19.848282,-90.5336715,positivo,no puedo seguir
5641,5641,5641,1.14936262389863e+18,enyiigomez,2019-07-11T16:59:38.000Z,Ya quiero que se acabe esto. 😭,19.3427885,-99.050461,negativo,quiero que se acabe
9819,9819,9819,1.19445686810356e+18,dianidiani_,2019-11-13T03:28:03.000Z,"¿Es en serio que gastan dinero de los impuestos que YO Pago, haciendo estas  producciones  estúpidas, tergiversadas y mal hechas? 😡  Estúpidos Arzú, Guatemala no puede seguir siendo más su finca.",15.7724675,-90.224221,negativo,
4955,4955,4955,1.14112767023275e+18,hermoso71,2019-06-18T23:36:52.000Z,"“No estabas deprimido, estabas distraído”. FC",19.0322295,-98.1542665,negativo,deprimido
8385,8385,8385,1.17990178653624e+18,SopitasDeLetras,2019-10-03T23:31:22.000Z," La vida me ha enseñado que hay cosas que es inevitable aceptar, y debes prepararte para soportarlas si no quieres morir junto con ellas . - Lovebook, Simona Sparaco https://t.co/yn5s0FqvWy",32.3328765,-116.929102,positivo,
9866,9866,9866,1.19487297699652e+18,Silviaaponceg,2019-11-14T07:01:32.000Z,@RikardoRdz19 Jajajajaja ya no puedo más con este frío!! 😭,22.606039,-98.8030405,positivo,ya no puedo más
7834,7834,7834,1.17407265999235e+18,LaraLarajimena,2019-09-17T21:28:30.000Z,"@interjet Alguien recuerda el accidente de German Wings, piloto alemán mentalmente inestable, el cuál ya  diagnósticado no apto para pilotear, que hizo? amaneció deprimido porque su novia lo terminó y se le hizo fácil estrellarse en los Alpes #NoVueloConInterjet https://t.co/YVNQUpST9B",19.0322295,-98.1542665,negativo,deprimido
2739,2739,2739,1.11752048357703e+18,arandagr,2019-04-14T20:10:20.000Z,@M_Arguello91 oie yo no miento en mi twitter jajaja esta mentira no puede seguir mas,19.183953,-96.2293965,negativo,
5955,5955,5955,1.15303693636756e+18,geegeeg69,2019-07-21T20:20:02.000Z,"Ten valor de dicer que no puedes seguir, si intentar no es el plan entonces ya te perdí 💜",29.417501,-98.5406515,negativo,
3767,3767,3767,1.12850166710684e+18,ru_moreno12,2019-05-15T03:25:38.000Z,"Oigan, si van a plantar árboles por plantar mejor no lo hagan porque sí tiene su chiste eso de la jardinería y si lo hacen mal a la semana el árbolito va a estar muerto ☠️  Vayan a un vivero y pregúntenle al señor jardinero las recomendaciones para la plantita que comprarán 😁",19.0322295,-98.1542665,negativo,estar muerto
5534,5534,5534,1.14834785563708e+18,TreySensei,2019-07-08T21:47:18.000Z,Ya quiero que termine la semana para irme de vacaciones a mi rancho. Uwu,31.7896695,-115.22918,positivo,quiero que termine
7477,7477,7477,1.16981527568597e+18,emilysbriones,2019-09-06T03:31:10.000Z,Siento que estás mejor sin mí,22.270295,-97.916772,negativo,mejor sin mí
1076,1076,1076,1.0923315325876e+18,maishiviz,2019-02-04T07:58:26.000Z,me quiero morir.,21.9341455,-102.4291815,negativo,quiero morir
380,380,380,1.08447296058758e+18,acircorher,2019-01-13T15:31:16.000Z,Cosas por las que NUNCA deberías disculparte:  • Llorar • Estar deprimido o con ansiedad • Necesitar o pedir ayuda • Expresar tu opinión • Darte tiempo para recuperar tu paz • Tener altos estándares • Ser sensible o emocional • Confiar en tu intuición • Ser tú mismo,19.542054,-96.886083,negativo,deprimido
10941,10941,10941,1.20673293257807e+18,Paty_VanGogh,2019-12-17T00:28:45.000Z,"Diciembre es mi mes favorito... Pero ya quiero que termine, el trabajo me está matando y no he disfrutado nada este mes. 😭😭😭",19.380613,-99.1614805,negativo,quiero que termine
2347,2347,2347,1.11206859093134e+18,__ojeda,2019-03-30T19:06:27.000Z,"No es que me quiera morir, pero si me dieran a elegir entre ir a trabajar hoy y morirme, dudaría de mi respuesta.",19.542054,-96.886083,negativo,
8959,8959,8959,1.18558175763204e+18,alofany,2019-10-19T15:41:32.000Z,@DafneTosca ☹️☹️ sólo sé que me quiero morir ☠️,25.6417185,-100.2935915,negativo,quiero morir
9782,9782,9782,1.19406552001576e+18,poliiperalta,2019-11-12T01:32:59.000Z,Desde las 4 de la tarde estoy metida en el auditorio escuchando conferencias y ya no puedo más 😭😫,20.790657,-103.4847745,negativo,ya no puedo más
1363,1363,1363,1.09648812495844e+18,jackypalomo1,2019-02-15T19:15:15.000Z,Quiero esconderme más no puedo seguir haciéndolo,25.6417185,-100.2935915,negativo,no puedo seguir
7934,7934,7934,1.17493389568013e+18,laurasegurosmx,2019-09-20T06:30:44.000Z,@diazpol @ruizhealy dijo. llevan en sus manos la responsabilidad de cientos de pasajeros y si eso piensa. Tal vez mañana se siente deprimida. Un pasajero le desagrada. O tuvo mal día y los mata porque quiere deshacerse de 150personas a bordo. Pensar Una bomba en el zócalo No es poca cosa,21.048719,-87.0316645,negativo,deprimida
7716,7716,7716,1.1725629517709e+18,noratarango,2019-09-13T17:29:27.000Z,Quisiera ser Valentín Elizalde para ya estar muerta,31.452274,-106.568008,negativo,
7246,7246,7246,1.16760431130572e+18,LizzyGMoro,2019-08-31T01:05:35.000Z,"A dos pasos del bar del  Sanborns, creo que SI estoy deprimida.",20.7152745,-100.4405945,negativo,deprimida
202,202,202,1.08253020102266e+18,TropicalMexican,2019-01-08T06:51:27.000Z,estoy deprimido como siempre,30.5193405,-97.672732,negativo,deprimido
6718,6718,6718,1.16202409948662e+18,oskraponte,2019-08-15T15:31:49.000Z,"Yo solía quejarme de tener que madrugar, hasta que una vez un sabio me dijo: -Es mejor levantarte temprano que nunca despertar- #FelizJueves",25.244223,-103.23313,positivo,nunca despertar
8462,8462,8462,1.18066385349278e+18,ArturoVelascoFl,2019-10-06T01:59:33.000Z,@giselle_zm @yosoy8a  Memo no puede seguir de titular,27.8836995,-110.722327,positivo,
5334,5334,5334,1.14590961630548e+18,dalejo77990,2019-07-02T04:18:37.000Z,@NapoleonGomezUr @lopezobrador_ @senadomexicano @MorenaSenadores @Senado_Trabajo @CIT_Mexico Sro. Senador el ousorsing a deprimido las prestaciones Y Salarios; el obrero no encuentra trabajo si no es a través de una subcontratación.,25.6502875,-100.366033,negativo,deprimido
9701,9701,9701,1.19326511915908e+18,Andreaborio17,2019-11-09T20:32:28.000Z,"@dulceramosroman Yo nací enredada dos vueltas, ni suicidarme pude desde nacida",26.8782035,-101.220857,neutro,suicidarme
2492,2492,2492,1.11365622374273e+18,ItsMarlonBitch,2019-04-04T04:15:09.000Z,Yo ya debería estar muerto. I wanna end me.,15.7724675,-90.224221,indeterminado,estar muerto
201,201,201,1.08252335029399e+18,TiaLuchis,2019-01-08T06:24:13.000Z,@itzalice No puedo Itza 😂🥰😂🥰😂. Quiero morir de risa y amor al mismo tiempo 🥰😭🥰😭🥰,20.676652,-103.335882,positivo,quiero morir
1965,1965,1965,1.106235591837e+18,andresmst_,2019-03-14T16:48:12.000Z,😥 ya neta no puedo seguir asi,19.432836,-99.153366,negativo,no puedo seguir
6877,6877,6877,1.16362752784537e+18,claumcrz,2019-08-20T01:43:16.000Z,Ya no puedo más,17.090319,-96.7250025,negativo,ya no puedo más
2793,2793,2793,1.11831977777528e+18,Ianalexiis1,2019-04-17T01:06:27.000Z,"Últimamente ando deprimido y ni siquiera mi esposa me pregunta como me siento, estoy rodeado de estrés laboral ,rechazo en casa ya no se que me mantiene de pie. @AmorEnTuRadio que hago.",19.022994,-98.308599,negativo,deprimido
784,784,784,1.08845151156107e+18,chemox,2019-01-24T15:00:37.000Z,"Ha que intenso se pone el jefe por 10 minutos de retraso, siendo que el luego se larga y me deja morir solo en el trabajo",20.7152745,-100.4405945,negativo,morir solo
9531,9531,9531,1.19156956469124e+18,nancyftbry,2019-11-05T04:14:57.000Z,"Ay, no es broma cuando digo que me quiero morir.",19.518656,-99.1158905,negativo,quiero morir
7444,7444,7444,1.16948797212045e+18,iDonPendejo,2019-09-05T05:50:35.000Z,No sé si estoy gordo porque estoy deprimido.   O estoy deprimido porque estoy gordo.,19.328383,-99.15234,negativo,deprimido
10059,10059,10059,1.19703778229792e+18,toronjastico,2019-11-20T06:23:41.000Z,Si no han estado leyendo con atención llevo como dos meses con una  depresión  medio intermitente (yo me resisto a decirle depresión porque uno no debe diagnosticarse a la ligera pero mi nueva psicóloga dice que no es normal querer morir diario so idk),20.941035,-89.623611,negativo,querer morir
3156,3156,3156,1.12269589763523e+18,Zacil_Sr,2019-04-29T02:55:35.000Z,Se me perdió mi pulsera favorita y me quiero morir. 😭😭😩,23.6254185,-102.5580375,negativo,quiero morir
6440,6440,6440,1.15847297892695e+18,hekma,2019-08-05T20:20:56.000Z,:-(  cuando estoy tenso o deprimido me da por llenar mis vacíos existenciales comprando cosas:-( https://t.co/5TtKgrV0yf,19.432836,-99.153366,negativo,deprimido
8316,8316,8316,1.17931166352012e+18,Perez95Andres,2019-10-02T08:26:25.000Z,"“Si estás deprimido y estás comiendo caramelo mientras lloras, estás comiendo caramelo salado”",16.7424355,-93.1396595,negativo,deprimido
6980,6980,6980,1.16486523184105e+18,LINDAAWENDYY,2019-08-23T11:41:28.000Z,Apenas amanecio y ya me quiero morir otravez,25.6766035,-100.196134,negativo,quiero morir
4902,4902,4902,1.14061807633913e+18,ivanovich_bt,2019-06-17T13:51:55.000Z,No son ni las 9:00 am y yo solo deseo dormir PARA SIEMPRE.,19.328383,-99.15234,negativo,dormir para siempre
7467,7467,7467,1.16971701167033e+18,alo_davila,2019-09-05T21:00:42.000Z,Alvv se quiere morir o que esee,25.736715,-100.270474,negativo,
9654,9654,9654,1.19280415535993e+18,alexagamp,2019-11-08T14:00:46.000Z,"No me habia dado cuenta de lo deprimida que estaba por lo de mi papá hasta que me quedé sola. Mis amigos han hecho un trabajo asombroso, están ayudandome a seguir. No tienen idea de cuánto los amo.",19.435307,-100.330157,negativo,deprimida
3824,3824,3824,1.1292129803344e+18,AnttonioMB,2019-05-17T02:32:08.000Z,Cuando estoy deprimido sólo las alitas me hacen feliz. 🙊,19.4556475,-96.7223325,negativo,deprimido
9155,9155,9155,1.1875238407102e+18,MannyLara7,2019-10-25T00:18:41.000Z,@Proteccion_leon buena noche se puede transitsr por el puente deprimido?,21.0622919,-101.6849579,negativo,deprimido
6326,6326,6326,1.15697376941772e+18,tweetchosaurio,2019-08-01T17:03:36.000Z,"Neta, ¡qué asco, qué impotencia! No puede seguir siendo que las mujeres tengan que vivir con miedo de salir hasta a pinches tirar la basura. Neta, ya basta. Hombres: no tenemos derecho de opinar, tocar, violentar o discutir sobre el cuerpo, la vida o las decisiones de una mujer.",25.6417185,-100.2935915,negativo,
3940,3940,3940,1.13053362753888e+18,josephlucero0,2019-05-20T17:59:55.000Z,Podría morir ahora y nadie se daría cuenta.,25.9219465,-109.1037265,negativo,morir ahora
3724,3724,3724,1.12814349832509e+18,EduardoALQ,2019-05-14T03:42:24.000Z,"No entiendo como funciona el universo, vuelvo a ir al gym después de un mes de faltar y me quiero morir 😂 y las cristaleras se ven mejor que uno :(",25.6417185,-100.2935915,negativo,quiero morir
6605,6605,6605,1.16097522248232e+18,lucyjardong,2019-08-12T18:03:57.000Z,Hoy tragué winis de cereza a lo pendejo y me quiero morir :(,19.328383,-99.15234,negativo,quiero morir
740,740,740,1.08793601712507e+18,saythalia,2019-01-23T04:52:14.000Z,El gobierno con técnicas de primaria contra la delincuencia. “Que levante la mano el que quiere que se acabe el huachicol “ #AMLO 🤦🏻‍♀️,27.9411105,-101.1351435,neutro,
9522,9522,9522,1.19152895926517e+18,61lb3rt0,2019-11-05T01:33:36.000Z,Hay un amigo en mi... tan blandito que me quiero morir...  🎧 https://t.co/9553wMLaOi,19.4857835,-99.182126,positivo,quiero morir
