,Unnamed: 0,ID,User,Date,Text,Latitude,Longitude,Sentiment,frase
3431,3431,1.12555966615773e+18,Magda_Siles,2019-05-07T00:35:10.000Z,Ya sé que dije que quiero unas piernas chidas pero ya no puedo más 😭,18.626637,-95.514972,negativo,ya no puedo más
3432,3432,1.12555985616794e+18,KatiaTorresA,2019-05-07T00:35:56.000Z,"Apenas tengo 23 y YA al día después de la peda o desvelada me quiero morir, que pdoooo no aguanto nada, me siento mal, ayuda! 😔😣",20.7152745,-100.4405945,negativo,quiero morir
3433,3433,1.12557156193788e+18,LuisErnestoGJ,2019-05-07T01:22:27.000Z,"@PueblodeXoco Eso no basta, en el deprimido #Mixcoac debieron sembrar árboles ahí mismo en la zona de afectación, además de multas y juicios, eso es independiente, no vean el árbol, sino el bosque completo! que les restituyan la zona, protejan su #comunidad #arboles #agua y #espacios públicos!",19.380613,-99.1614805,neutro,deprimido
3434,3434,1.12557166461864e+18,ValeSandoval7,2019-05-07T01:22:51.000Z,"Ya no puedo más, estas dos semanas van a ser eternas.",15.7724675,-90.224221,positivo,ya no puedo más
3435,3435,1.1255738883841e+18,mrovuu,2019-05-07T01:31:41.000Z,me quiero morir para no venir mañana a la universidad,19.328383,-99.15234,negativo,quiero morir
3436,3436,1.12557840624913e+18,JosevicHS,2019-05-07T01:49:38.000Z,*Ya quiero que se acabe mi vida.,19.1431005,-96.0989905,negativo,quiero que se acabe
3437,3437,1.12558577135063e+18,badqaldidi,2019-05-07T02:18:54.000Z,ya me quiero morir qp,25.6417185,-100.2935915,negativo,quiero morir
3438,3438,1.12560107173962e+18,Nelli_Citlali,2019-05-07T03:19:42.000Z,Ya no quiero estar aquí; es muy desgastante ver cómo se la están acabando. ☹️,19.2843215,-99.655676,negativo,no quiero estar aquí
3439,3439,1.12560547139661e+18,IngridGonzaleez,2019-05-07T03:37:11.000Z,"Jona diciendome que se quiere morir alv y yo diciéndole que no lo haga compa, porque es mi Missandei y si se muere quemo todo.  Y el vato bien quitado de la pena...  Qué se queme todo alv    Ya estamos en esas épocas del semestre. 😂",25.6417185,-100.2935915,negativo,NaN
3440,3440,1.12560553726823e+18,Alfredo_TB,2019-05-07T03:37:27.000Z,"No me quiero morir sin tener en mi vida un novio bisexual, es tipo mi fantasía",19.804371,-96.1442915,negativo,quiero morir
3441,3441,1.12560944075165e+18,jhoanna_rdiz,2019-05-07T03:52:58.000Z,Llevo un día y ya me quiero morir 🥺,20.7152745,-100.4405945,negativo,quiero morir
3442,3442,1.12561529466206e+18,KaDanyBoy,2019-05-07T04:16:13.000Z,@malasuertea Cuánta como suicidio asistido?.... homicidio negligente?....suicidio negligente????   Homicidio asistido con pacto suicida... Negligente?  O selección natural????  Duda sería!!!,19.2843215,-99.655676,indeterminado,pacto suicida
3443,3443,1.12561610997196e+18,Juanmhermosillo,2019-05-07T04:19:28.000Z,"Hoy contabilizamos más de 200 compañeros docentes a los que no se les han pagado sueldos y prestaciones, no puede seguir esto en la Secretaría de #Educación #Jalisco. #YaPagameSej @SecEducacionJal",20.676652,-103.335882,negativo,NaN
3444,3444,1.12561667089302e+18,Jorge_1331,2019-05-07T04:21:41.000Z,Ya no puedo más,25.6417185,-100.2935915,negativo,ya no puedo más
3445,3445,1.12562012028875e+18,Yazminchac,2019-05-07T04:35:24.000Z,"Ya quiero que se acabe la escuela, cada vez me cuesta más esfuerzo estar yendo :(",23.685934,-99.187904,negativo,quiero que se acabe
3446,3446,1.12562180424296e+18,sailorsacrifice,2019-05-07T04:42:05.000Z,"El violonchelo negro  “Él, que más abarca en lamento musical Con unas gotas de notas ahogadas en tu tono  Deprimido y silente como eco perdido  Haciendo acople al pianista y la… https://t.co/ihAHQYDI98",19.4163,-98.9463,negativo,deprimido
3447,3447,1.12563825302813e+18,Lmanuelromero,2019-05-07T05:47:27.000Z,"Con tu física y tu química, también tu anatomía, y tu boca con la mía ya no puedo más.",28.9698625,-111.498181,positivo,ya no puedo más
3448,3448,1.12565305400976e+18,AlejandroYarou,2019-05-07T06:46:16.000Z,@MortyBichi Y qué tal si mañana pasa algo muy vergas y ya no te quieras morir?,24.6624885,-107.3420565,negativo,NaN
3449,3449,1.12567530083317e+18,PausitaEsqueda,2019-05-07T08:14:40.000Z,"ESTO YA NO PUEDE CONTINUAR............ GRACIAS POR LOS MOMENTOS VIVIDOS, PERO CADA QUIEN tiene una vida diferente..Ya no me duele, ya no LLORO, ya no siento nada por ti.... Ojalá encuentres la paz q tu vida necesita. 🕉️ HASTA NUNCA EDGAR TSUBAKI BALLINAS!!",19.543933,-99.1642825,negativo,NaN
3450,3450,1.1257300851165e+18,RichFokalot,2019-05-07T11:52:22.000Z,@HeroinaNocturna Me levanto a las 4 jajajaja. A las 5 tengo Krav Maga o meditación dependiendo el día y a las 6 abro el gimnasio. Salgo a las 11:30 para el otro trabajo y de ahí salgo a las 7 o depende. Eso  casi  toda la semana.  Quiero morir :) hahahaha,19.380613,-99.1614805,positivo,quiero morir
3451,3451,1.12574204686473e+18,sansansan,2019-05-07T12:39:53.000Z,"@ElNahual 👏🏽👍🏽 que bien que se fincan responsabilidades, pero para esos capos, 50 millones no es nada, ojalá las sanciones sean muy duras y sirva como ejemplo a #CorrupciónInmobiliaria de porque #NadiePorEncimaDeLaLey y aclaren su intención de deprimido y cómo efectaría a la zona.",19.380613,-99.1614805,negativo,deprimido
3452,3452,1.1257579453279e+18,verafu,2019-05-07T13:43:04.000Z,"@nacholozano en el Perú en el gobierno de Fujimori se realizaron esterilizaciones a mujeres de las zonas más deprimidas y sin su consentimiento, inaudito!! La gente pobre no tiene derechos! Wow! Me indigna ver a una mujer decidir sobre la vida de otras! Qué tal raza!",19.4299345,-99.2115105,negativo,deprimida
3453,3453,1.12577974472357e+18,PoliFersh,2019-05-07T15:09:41.000Z,Ya me quiero morir😣,20.3880745,-100.014785,negativo,quiero morir
3454,3454,1.1257799440203e+18,LilianaAnru,2019-05-07T15:10:29.000Z,Ya quiero que se acabe este mes.,17.090319,-96.7250025,negativo,quiero que se acabe
3455,3455,1.12578578579663e+18,LuceroFelix,2019-05-07T15:33:42.000Z,"A la klhoe y a la kourtney no las invitan a la met gala porque siempre andan deprimidas por vatos mecos, y porque son las únicas que viven a la sombra de sus hermanas las tkm pero es verdad 🤷🏽‍♀️",28.9698625,-111.498181,neutro,deprimida
3456,3456,1.12578790760689e+18,vincentwhitkido,2019-05-07T15:42:07.000Z,"Ese Thor está horrible, le falta personalidad (panza chelera) cómo en la película!! Parece que anda de rave y no deprimido!!   Eso es publicidad engañosa!",19.380613,-99.1614805,negativo,deprimido
3457,3457,1.12584500545987e+18,isisgvan,2019-05-07T19:29:01.000Z,Si es martes y yo ya no puedo más. Es síntoma de vejez prematura? 🤔,25.167144,-99.772738,neutro,ya no puedo más
3458,3458,1.12584506389081e+18,licca_quintero,2019-05-07T19:29:15.000Z,@karla_almendra Voy a estar muerta el domingo Jajajaaja  ¿ya tienes tu mega sombrero ?,20.676652,-103.335882,positivo,NaN
3459,3459,1.12584540814678e+18,97_alejandro_,2019-05-07T19:30:37.000Z,Jaja ya quiero que se acabe el juego,28.9698625,-111.498181,positivo,quiero que se acabe
3460,3460,1.12585715907663e+18,PamelaParodi,2019-05-07T20:17:18.000Z,Me quiero morir.  #UEFAChampionsLeague2019,19.432836,-99.153366,neutro,quiero morir
3461,3461,1.12586210000022e+18,JossZar,2019-05-07T20:36:56.000Z,@JLMNoticias La gente de aguascalientes ya está deprimida y tu todavía con tus mamadas,21.849459,-102.327207,negativo,deprimida
3462,3462,1.12586341015405e+18,AInergia,2019-05-07T20:42:09.000Z,@FCBarcelona_es ...! Me quiero morir !...,21.09806,-101.601401,negativo,quiero morir
3463,3463,1.12586713243949e+18,otro_electrico,2019-05-07T20:56:56.000Z,@MissLinfocita Valverde y ese planteamiento de mierda! No puede seguir en el banquillo.,15.7724675,-90.224221,negativo,NaN
3464,3464,1.12586795549183e+18,cecig2158,2019-05-07T21:00:12.000Z,@FCBarcelona Si tienen tantita madre saquen a Valverde YA  El Barcelona NO puede seguir jugando así carajo que dolor,25.6417185,-100.2935915,negativo,NaN
3465,3465,1.12586923216247e+18,elrishibringas,2019-05-07T21:05:17.000Z,No quiero que se acabe mayo porque ya no existirá Tetris Battle 😢,28.9698625,-111.498181,negativo,quiero que se acabe
3466,3466,1.12586930305466e+18,JoseDiegoMaldon,2019-05-07T21:05:34.000Z,Estoy deprimido,28.9698625,-111.498181,negativo,deprimido
3467,3467,1.12587386890275e+18,JoanErnestoM,2019-05-07T21:23:42.000Z,Alguien que quiera morir conmigo en alcohol 😓,25.736715,-100.270474,negativo,NaN
3468,3468,1.1258757990166e+18,ChumaLiera,2019-05-07T21:31:22.000Z,Ganas de suicidarme no me faltan :'(,27.7136525,-109.84179,negativo,suicidarme
3469,3469,1.12587654057354e+18,kikejimeneza,2019-05-07T21:34:19.000Z,"Últimamente he comprobado que las cosas buenas toman tiempo y que si te enfocas en lo que quieres pronto llegará. Sea lo que este pasando a mi alrededor no quiero que termine nunca, gracias vida",16.9589495,-99.7356495,negativo,quiero que termine
3470,3470,1.12588415600361e+18,donainesdsuarez,2019-05-07T22:04:35.000Z,"@lawicha70 @monerohernandez @GeorginaVT Ya es hora que esa gente entienda que no puede seguir viviendo a costa del erario. Que se busquen un trabajo honrado, que hagan algo productivo con sus vidas y dejen de estar de zánganos. El gobierno ya no es comité para sus  negocios ",18.991533,-99.101997,negativo,NaN
3471,3471,1.12588501732504e+18,isratepos,2019-05-07T22:08:00.000Z,Que onda amigos pinche partidazo del Liverpool sigo llorando y ya es hora de dormir para siempre,20.478755,-100.439731,negativo,dormir para siempre
3472,3472,1.12589433630491e+18,mujusmex,2019-05-07T22:45:02.000Z,"@jc_balderas @monerohernandez Ahhhhh pero que bruto, ahora sí me quiero morir, cuánta ignorancia",18.720812,-99.9939815,negativo,quiero morir
3473,3473,1.12589826646867e+18,DanyCarvallo,2019-05-07T23:00:39.000Z,"Yo voy atrasada en #GOT ... sí, soy de esas que apenas x curiosidad y xq visité parte de sus locaciones empecé a verla. Voy en la T3 NECESITO desahogarme... YA NO PUEDO MÁS CON TANTA SANGRE Y MALTRATO ANIMAL 😳😳😳 aunque sea de mentis me tiene mal. 😢😢",19.380613,-99.1614805,negativo,ya no puedo más
3474,3474,1.12590282234257e+18,EliezerMendoza,2019-05-07T23:18:45.000Z,Valverde no puede seguir siendo un solo minuto más el director técnico del Barça,18.135455,-94.432482,negativo,NaN
3475,3475,1.125906876628e+18,M_Huescag,2019-05-07T23:34:52.000Z,"Cuando sientes que te mueres, que la angustia es tan grande que parece que no puedes seguir adelante ¿que te calma? Que no mueres, que aquí sigues...",19.543933,-99.1642825,negativo,NaN
3476,3476,1.12591103283107e+18,AmronLeafar,2019-05-07T23:51:23.000Z,Es un honor estar bloqueado por éste #lame_bolas @LOPEZOBRADOR_: No puedes seguir a @ahelguera ni ver los Tweets de @ahelguera porque te ha bloqueado. Más información,19.432836,-99.153366,negativo,NaN
3477,3477,1.12591445568518e+18,iYouqueen,2019-05-08T00:04:59.000Z,"Y ya no puedo más...llevo tres dias sin soñar ya cuatro noche sin cantar, un buen tiempo sin alguien con quien hablar",19.183953,-96.2293965,negativo,ya no puedo más
3478,3478,1.12591617471643e+18,LiloAradillas,2019-05-08T00:11:49.000Z,Ya me quiero morir,19.542054,-96.886083,negativo,quiero morir
3479,3479,1.12591836482673e+18,weregildam_,2019-05-08T00:20:31.000Z,Amikas estoy en el tr*b*jo y omg me quiero morir jsjsja odio el capitalismo ahhh pero quiero comprar mamada y media,20.790657,-103.4847745,negativo,quiero morir
3480,3480,1.12592105322032e+18,karol372a,2019-05-08T00:31:12.000Z,“No puedes seguir saliendo con el diablo y quejarte por seguir en el infierno”.,19.3515195,-97.897037,negativo,NaN
3481,3481,1.12592532789973e+18,perlaariasrz,2019-05-08T00:48:11.000Z,"Me sorprende mucho de Diego que aunque siempre esté deprimido, tiene en su carita una sonrisa súper bonita e irradia rayitos amarillos 💛",19.328383,-99.15234,positivo,deprimido
3482,3482,1.1259316090085e+18,moralesyo,2019-05-08T01:13:09.000Z,"@tijuaneada Qué envidia, yo llevo 20 horas en Kinicity y ya me quiero morir",32.3328765,-116.929102,negativo,quiero morir
3483,3483,1.12593558710458e+18,kneesocksdude,2019-05-08T01:28:57.000Z,"Llega un punto donde ya no puedo más, pero sé que a Dios no le gustaría verme derrotada, y hoy en día se que solo él será la única razón por la cuál haces lo que haces para estar orgullosa de ti y que el lo este también, la familia?,",25.6417185,-100.2935915,positivo,ya no puedo más
3484,3484,1.12593654032722e+18,brooklynhuman,2019-05-08T01:32:44.000Z,Solo dormir y nunca despertar.,15.7724675,-90.224221,negativo,nunca despertar
3485,3485,1.12593693265407e+18,Abbey_smail,2019-05-08T01:34:18.000Z,Me ha ayudado tanto a sanar el bailar hasta que ya no pueda más y cantar hasta quedarme sin voz.,19.543933,-99.1642825,negativo,NaN
3486,3486,1.12594143562933e+18,SayraYaved,2019-05-08T01:52:11.000Z,@JoseRon3 No quiero que se acabé.💔💔💔💔💔💔,25.5791315,-103.2023765,negativo,NaN
3487,3487,1.12594402800706e+18,gabydoran,2019-05-08T02:02:29.000Z,"Greñudo, pelón, tuerto, gordo, fodongo, deprimido, borracho...me sigues encantado 😍💕 #ilovethor",19.6415715,-99.3911885,negativo,deprimido
3488,3488,1.12594681664469e+18,OscarLGlz,2019-05-08T02:13:34.000Z,"Quiero morir con los ojos viendo al cielo, ahí te espero. 🙂☺️",19.4260765,-98.1218485,positivo,quiero morir
3489,3489,1.12594849006721e+18,AngelaNavaH,2019-05-08T02:20:13.000Z,Ya no puedo más,25.6766035,-100.196134,negativo,ya no puedo más
3490,3490,1.12595609118198e+18,_natatatalia,2019-05-08T02:50:26.000Z,"My grandma thinks I’m deprimida because I’m always sleepy, u know maybe",32.6332255,-97.28141,negativo,deprimida
3491,3491,1.12596029649602e+18,yourgirlbriss,2019-05-08T03:07:08.000Z,"Fui a la tienda por una coquita y ya tenía 3 llamadas perdidas, 6 mensajes, una nota de voz. A la chingada ya no puedo más, estoy hasta la madre, esto no está funcionando.",24.6624885,-107.3420565,negativo,ya no puedo más
3492,3492,1.12596289774046e+18,micheellevegam,2019-05-08T03:17:28.000Z,Ya  quiero que se acabe mi estrés 🤯,22.606039,-98.8030405,negativo,quiero que se acabe
3493,3493,1.12596700290693e+18,DianaRod9804,2019-05-08T03:33:47.000Z,@BetsyJhg Ya no puedo más jajaja 😭😓,19.1452735,-96.8694575,indeterminado,ya no puedo más
3494,3494,1.12597051865231e+18,BelmontDannae,2019-05-08T03:47:45.000Z,Estoy pensando seriamente En retirarme del medio  Estado :deprimida,20.790657,-103.4847745,negativo,deprimida
3495,3495,1.12597643735222e+18,badqaldidi,2019-05-08T04:11:16.000Z,algunos estamos deprimidos poncho,25.6417185,-100.2935915,negativo,deprimido
3496,3496,1.12597915249304e+18,BrennyValencia,2019-05-08T04:22:04.000Z,Tu carita toda preciosa me ha salvado de no cometer suicidio esta semana,20.0537185,-98.7155595,negativo,cometer suicidio
3497,3497,1.12598256255866e+18,brendarojas_12,2019-05-08T04:35:37.000Z,"Ya no puedo más, a mimirrrr",22.283026,-97.8225365,positivo,ya no puedo más
3498,3498,1.12599400912458e+18,ArlethAragon2,2019-05-08T05:21:06.000Z,Mood ganas de suicidarme,20.941035,-89.623611,neutro,suicidarme
3499,3499,1.12599544632784e+18,edlortis,2019-05-08T05:26:49.000Z,Ha de ser horrible tener que ponerte ropa incómoda de mala calidad para ir a un trabajo que odias en dónde estás rodeado de puras personas con pésimos temas para platicar y un mal sentido del humor que se la pasan quejando o criticando a otras personas...  Atte: Un deprimido,25.736715,-100.270474,negativo,deprimido
3500,3500,1.12599881177451e+18,VianContreras,2019-05-08T05:40:11.000Z,Ya no puedo más 😥,19.0239135,-97.8876275,negativo,ya no puedo más
3501,3501,1.12600769108264e+18,AnaClauMB,2019-05-08T06:15:28.000Z,No quiero que se acabe está semana ptm,25.736715,-100.270474,negativo,quiero que se acabe
3502,3502,1.12602290775757e+18,chaos_drummer,2019-05-08T07:15:56.000Z,"Fresco, ya no quiero estar aquí.",19.380613,-99.1614805,negativo,no quiero estar aquí
3503,3503,1.12608688781737e+18,pablozomera,2019-05-08T11:30:10.000Z,Olvidenlo sigo estando deprimido,19.2515305,-99.5799145,negativo,deprimido
3504,3504,1.12610779003086e+18,krengfierro,2019-05-08T12:53:13.000Z,Ya quiero que termine el semestre,19.328383,-99.15234,negativo,quiero que termine
3505,3505,1.12612519752476e+18,JoaquinNarro,2019-05-08T14:02:24.000Z,"En serio, Jefa de Gobierno @Claudiashein, ¿qué está pasando en esta ciudad? Es terrible el recuento de asesinados que hoy hay en la #CDMX. Esto no puede seguir así. Es frustrante escuchar discursos vacíos y balas zumbantes. Así no era la ciudad hace no tanto. ¡Ya basta!",19.2755645,-99.2645265,negativo,NaN
3506,3506,1.12615547508141e+18,DianaMcWoogle,2019-05-08T16:02:42.000Z,No se preocupen amigos no estoy deprimida jaja nomas andaba sentimental 😬,25.6417185,-100.2935915,negativo,deprimida
3507,3507,1.12615905448781e+18,julianmp29,2019-05-08T16:16:56.000Z,"Ya quiero que se acabe el semestre, por fa.",28.9698625,-111.498181,negativo,quiero que se acabe
3508,3508,1.12616590251957e+18,pamalexandro,2019-05-08T16:44:08.000Z,"Es tan bonito esto de soñar Tan violenta la verdad...  ya no puedo más Pero ya me conoces y aunque todo se hunda yo seguiré aquí en pie, en pie... 🎶🎶🎶 #modosanz",32.3328765,-116.929102,negativo,ya no puedo más
3509,3509,1.12616603445565e+18,karinaOlgp,2019-05-08T16:44:40.000Z,"Es normal sentirte “deprimida” y no tener ni idea del por qué?...  negocio ✅, familia ✅, ejercicio ✅, matrimonio ✅🤷🏻‍♀️ todo lo que más me importa OK y mi playlist “buenos días felicidad” a todo lo que da jajaja 🤔 en fin!! A seguir mi día.",20.0567145,-99.384564,positivo,deprimida
3510,3510,1.12617063870248e+18,97_alejandro_,2019-05-08T17:02:58.000Z,me quiero morir y renacer como @LiamHemsworth,28.9698625,-111.498181,neutro,quiero morir
3511,3511,1.12617148195057e+18,Caballosalud,2019-05-08T17:06:19.000Z,Al fin alguien agradecido Mi alegría es triple Por un lado ver en caballo vivo Debería estar muerto Ya estaba desahuciado  Lo iban a matar los Veterinarios  Está parado y va a quedar… https://t.co/hWEcSzsqEq,29.99324,-109.78286,negativo,estar muerto
3512,3512,1.12617238310085e+18,HumbertoAmz,2019-05-08T17:09:54.000Z,Yo no puedo seguir viviendo una vida en la que no se que hay en el sonato de la famlia Jaeger.,24.6624885,-107.3420565,negativo,no puedo seguir
3513,3513,1.12617386413903e+18,DesignStampa,2019-05-08T17:15:47.000Z,"#FrancoTiradorRMX Que impactante audio, y que mal de su compañero herido.  Esto ya no puede seguir así  @nacholoznach @karinarmx",19.6562895,-99.233657,negativo,NaN
3514,3514,1.12617501271567e+18,AntonioHernanG,2019-05-08T17:20:21.000Z,"Llevo dos semanas durmiendo a la 1 AM y despertando a las 4 o 5 AM (no porque deba despertarme, sino porque ya no puedo seguir durmiendo). Que onda con mi estrés.",19.432836,-99.153366,negativo,no puedo seguir
3515,3515,1.12618442816479e+18,dianairt,2019-05-08T17:57:45.000Z,Ya quiero que se acabe este día y VA MÁS LENTO QUE LA FREGADA.,23.46814,-106.2717475,negativo,quiero que se acabe
3516,3516,1.12618584020223e+18,FADHM,2019-05-08T18:03:22.000Z,Ahora ventura con la payasada del cantante flamenco en el tendido? Ya no puedo más. A apagar la tele,19.2755645,-99.2645265,negativo,ya no puedo más
3517,3517,1.12618875648519e+18,xborgettix,2019-05-08T18:14:57.000Z,No puedes seguir siendo el dueño de lo que dejaste ir. . .,24.6624885,-107.3420565,negativo,NaN
3518,3518,1.12619529161338e+18,jesusrochap,2019-05-08T18:40:55.000Z,Soy el único que se siente bien pinche deprimido? O es la nueva tendencia?,20.5226915,-100.772211,negativo,deprimido
3519,3519,1.12619725769348e+18,gisellemjacquez,2019-05-08T18:48:44.000Z,Han pasado dos semanas de que mi abue falleció y aún nos llama gente a la casa que no sabía o para darnos el pésame... YA NO PUEDO MÁS !!!,32.3328765,-116.929102,negativo,ya no puedo más
3520,3520,1.12621280636015e+18,Guate_Inmortal_,2019-05-08T19:50:31.000Z,La #PrófugadelaJusticia debe venir a Guatemala a rendir cuentas de las más de 18 denuncias en su contra. No puede seguir haciendo propaganda desde El Salvador #QueSeRespeteLaLey,15.7724675,-90.224221,negativo,NaN
3521,3521,1.12621402842928e+18,rinconhgm,2019-05-08T19:55:23.000Z,@SSP_CDMX  @SEDEMA_CDMX algo ya! Esto no puede seguir  ocurriendo!!,19.432836,-99.153366,negativo,NaN
3522,3522,1.12622263914246e+18,_aletsx,2019-05-08T20:29:36.000Z,Mi hermanita de 15 años me acaba de decir que ya no aguanta la escuela y que se quiere morir ALV (así textual) y pues i feel ya'sis :(,19.0322295,-98.1542665,negativo,NaN
3523,3523,1.12623053792284e+18,marthamedecigo,2019-05-08T21:00:59.000Z,"El calor insoportable que hace y mi jefe escuchando a todo volumen a mago de Oz, me hace sentir que estoy en el infierno.",17.706791,-94.3909125,negativo,estoy en el infierno
3524,3524,1.12623885337386e+18,badqaldidi,2019-05-08T21:34:01.000Z,el abdomen de emrata: yo: bueno esa es toda la motivación que necesitaba para suicidarme,25.6417185,-100.2935915,neutro,suicidarme
3525,3525,1.12626978043512e+18,mandqrinas,2019-05-08T23:36:55.000Z,"Yo creo que siempre voy a sentir dolor, siempre voy a tener culpa de sobreviviente y siempre voy a estar ligeramente deprimida. Pero voy a intentar levantarme todas las mañanas porque no mataron a mis amigos para que yo me hunda. Les debo seguir viviendo.",19.328383,-99.15234,negativo,deprimida
3526,3526,1.12628803046398e+18,valeria_rg13,2019-05-09T00:49:26.000Z,Send piojito y masajito y ganas de seguir trabajando y ganad de no llorar y ganas de no querer morir. 😭,20.7152745,-100.4405945,negativo,querer morir
3527,3527,1.12628899299398e+18,KarenMadrigal8,2019-05-09T00:53:16.000Z,"Es una pena lo que vive #Cuernavaca ya paren esto hagan algo las autoridades, da miedo vivir en Cuernavaca, esto no puede seguir así @cuauhtemocb10 .",18.933812,-99.260819,negativo,NaN
3528,3528,1.12628970391158e+18,Nepomuc94432808,2019-05-09T00:56:05.000Z,Mejor estar muerto. Verdad?,20.790657,-103.4847745,negativo,estar muerto
3529,3529,1.12629825013749e+18,CrashTestBobby,2019-05-09T01:30:03.000Z,"Nadie muere por amor, sientes que te quieres morir claro.  Pero nadie se muere por amor.",19.4299345,-99.2115105,negativo,NaN
3530,3530,1.12629928555602e+18,blah_29_,2019-05-09T01:34:09.000Z,Me quiero morir😭,25.6417185,-100.2935915,negativo,quiero morir
3531,3531,1.12630189431244e+18,ImAliceGil,2019-05-09T01:44:31.000Z,"Porque quiero coger, extraño a alguien y me quiero morir :)",19.318042,-99.2480095,negativo,quiero morir
3532,3532,1.12630257823542e+18,Punksolid,2019-05-09T01:47:14.000Z,"@ElRukoo @AyuntamientoCLN lo noto deprimido, yo creo que mañana ya anda al 100 trabajando de nuevo.",24.6624885,-107.3420565,negativo,deprimido
3533,3533,1.12630434281702e+18,cynthia_pacgirl,2019-05-09T01:54:15.000Z,"Yo toda deprimida al iniciar el año y tener acné mil./ Ya en resucitada, diva, feliz sin acné y una piel cute. 💖 https://t.co/UkmhlJvyMV",20.676652,-103.335882,positivo,deprimida
3534,3534,1.12630988672642e+18,lmoctezuma94,2019-05-09T02:16:17.000Z,Por favor ya no quiero saber de este año. Solo quiero que termine la pesadilla.!,22.3111195,-100.955511,negativo,quiero que termine
3535,3535,1.12631065493003e+18,LarizaNevarez,2019-05-09T02:19:20.000Z,Tengo todos mis trabajos empezados y ni uno terminado ya me quiero morir,28.9698625,-111.498181,negativo,quiero morir
3536,3536,1.1263172139069e+18,ironqueto,2019-05-09T02:45:24.000Z,@adrianalahud Por favor no hagas ese tipo de preguntas.... que no me quiero morir...,19.432836,-99.153366,neutro,quiero morir
3537,3537,1.12631818680106e+18,condottiero,2019-05-09T02:49:16.000Z,@jessyksilva29 Es que la CICIG no puede continuar. Jimmy Morales se encargó de destruirla. Es necesario que se haga un nuevo acuerdo.,15.7724675,-90.224221,neutro,NaN
3538,3538,1.12632527211292e+18,Gaby14669699,2019-05-09T03:17:25.000Z,@gaboescamilla eso cura el Alma gabo hasta llorar que ya no puedas más  Alivia mucho el Alma de cualquier cosa que estés pasándo,19.318042,-99.2480095,negativo,NaN
3539,3539,1.12632664284072e+18,antmorelos,2019-05-09T03:22:52.000Z,@pelosparados ya  ves como unos perros traen a unos leones .....?.? No ma tu león ya quiere que se acabe el partido,21.4893375,-101.2567715,neutro,NaN
3540,3540,1.12632740841867e+18,Nowinning_days,2019-05-09T03:25:54.000Z,"Cuando ya no puedo más....me pongo chingona porque me faltan unos conciertos este año y largarme  Así que órale putitos, que se arme la madrugada para la tarea",19.399101,-99.096496,negativo,ya no puedo más
3541,3541,1.12634811371801e+18,lobito_polar,2019-05-09T04:48:11.000Z,"Cuando quieras, quitarme la vida, no la quiero para nada, para nada me sirve sin ti...   https://t.co/lsOIvXJydh",19.380613,-99.1614805,negativo,quitarme la vida
3542,3542,1.12635234106474e+18,_isaeo,2019-05-09T05:04:59.000Z,Ya no puedo más lo juro.,15.7724675,-90.224221,negativo,ya no puedo más
3543,3543,1.12635621933609e+18,Dorinnda,2019-05-09T05:20:24.000Z,No me quiero morir en 2030 REACCIONEN😭,28.9698625,-111.498181,negativo,quiero morir
3544,3544,1.12637112345583e+18,Yarcinavarro,2019-05-09T06:19:37.000Z,¿Cómo la hija de un rey se puede sentir tan deprimida?,27.7136525,-109.84179,negativo,deprimida
3545,3545,1.12637373307202e+18,iram1007,2019-05-09T06:29:59.000Z,No puedes seguir empujando una puerta que está cerrada.,31.5827005,-106.2586085,negativo,NaN
3546,3546,1.1263738049455e+18,Barrera_Corps,2019-05-09T06:30:16.000Z,"Dios llévame a casa, quiero estar abrazando a mi osito no quiero estar aquí quiero estar tranquilo y lleno de paz, quiero poder respirar sin pensar en él  ¿Es mucho pedir?",20.7152745,-100.4405945,positivo,no quiero estar aquí
3547,3547,1.1263773150958e+18,sergiouscanga_,2019-05-09T06:44:13.000Z,Es como el deprimido porque no hago nada. No hago nada porque deprimido,18.0219595,-92.9164995,neutro,deprimido
3548,3548,1.12637985687331e+18,montchoche,2019-05-09T06:54:19.000Z,Tan blandito que me quiero morir,22.283026,-97.8225365,negativo,quiero morir
3549,3549,1.12642165610306e+18,LeslieRentera,2019-05-09T09:40:25.000Z,Siempre fortaleciéndome cuando siento que ya no puedo más. Teniéndome taaanta paciencia desde el día uno y por soportarme con cosas que yo jamás volveré a tolerar ni a mínima escala. Por amarme cómo nadie lo ha hecho porque me has demostrado que nadie haría por mi todo lo que tú,28.941866,-106.1628985,negativo,ya no puedo más
3550,3550,1.12643378344676e+18,RubenRenteriaQ,2019-05-09T10:28:36.000Z,Ya me quiero morir.,31.992337,-114.2965185,negativo,quiero morir
3551,3551,1.12646239350731e+18,sasyagustina,2019-05-09T12:22:17.000Z,"Ya no puedo más, pero ya me conoces y aunque todo se hunda, yo seguiré aquí en pie... 👣💕 @AlejandroSanz @SilencioCuervos #PisandoFuerte para #LaGira 💿💖 @V_P_P_19 @MarthaV80267358 @RominaBouhi @freddyfabrizz7 @brunito_babs @ArelyMedina1311 @espeordiz @MALVINAMOLINA https://t.co/uxHQiIMggK",21.849459,-102.327207,neutro,ya no puedo más
3552,3552,1.12646610718187e+18,Lulipandita,2019-05-09T12:37:03.000Z,"Hoy, ay quiero morir, Ah pero anoche! 💪🏼 https://t.co/wJdHZWQKXP",19.0322295,-98.1542665,positivo,quiero morir
